"기준_년분기_코드","행정동_코드","행정동_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20212","11530560","구로5동","6661027","3205124","3455903","675827","1050834","1323627","1135537","1072477","1402726","1611015","1375038","831019","835207","1172003","836744","953803","947689","954570","951944","958145","949052","945825"
"20212","11530595","가리봉동","3349994","1863210","1486784","128443","616443","732128","621895","593764","657320","836982","712338","423300","419320","550649","407406","496733","494256","480645","491716","487930","436115","462600"
"20212","11530720","고척1동","4474629","2111198","2363433","835800","606334","574336","698377","706672","1053110","1292538","958109","495943","476466","674953","576621","634134","631451","633670","630669","630330","649076","665301"
"20212","11530730","고척2동","5889875","2761084","3128790","1145394","681610","727938","916438","904594","1513899","1770289","1230180","619286","603244","880021","786854","829924","827038","826917","823428","823199","868469","890902"
"20212","11530740","개봉1동","7529606","3579232","3950375","1212381","886555","1058280","1125266","1195537","2051587","2163680","1511846","813366","809259","1214369","1017086","1062110","1052153","1053593","1051994","1049465","1110441","1149851"
"20212","11530750","개봉2동","4077688","1898380","2179307","665506","493416","636980","618970","585164","1077653","1182392","825366","411504","414554","664418","579453","572151","567507","574790","566443","568330","608003","620464"
"20212","11530760","개봉3동","3580624","1697982","1882641","639320","398286","485248","532090","535080","990601","978362","720210","396572","404561","600121","480797","502589","498028","502729","497746","496920","531330","551283"
"20212","11530770","오류1동","3732605","1790942","1941662","508337","621393","631950","537687","534506","898732","958489","718018","410460","429895","677315","538428","519996","517059","527407","516250","516248","560210","575436"
"20212","11530780","오류2동","5782170","2678192","3103979","1046806","683259","908092","910239","790641","1443133","1642964","1214606","604605","590684","915187","814124","817285","822677","819673","817343","816572","832680","855942"
"20212","11530790","수궁동","2467215","1148743","1318473","512552","281207","330909","403771","374852","563926","656188","517387","279448","275596","408845","329753","352361","351576","350366","350202","346086","347523","369101"
"20212","11530800","항동","968636","442866","525770","183479","102739","225270","163722","118885","174543","313038","198235","92677","89750","135978","138959","137666","138237","139909","137277","136331","137018","142198"
"20212","11545510","가산동","5086645","2863760","2222885","217482","1198054","1328795","937201","720002","685112","1092665","1138379","761653","743895","809794","540258","801542","794620","757851","790963","773180","584666","583820"
"20212","11545610","독산1동","4738828","2452183","2286645","551963","760610","949204","775181","742465","959407","1164805","1008749","586133","581545","787581","610016","691508","686915","682375","684595","682712","654527","656196"
"20212","11545620","독산2동","3783750","1810991","1972759","387405","523858","659546","569368","666002","977571","1171420","770046","375917","366438","566628","533301","529759","528064","535639","525262","529409","556268","579348"
"20212","11545630","독산3동","5600765","2738845","2861919","520795","852409","1038063","883444","1003171","1302883","1576977","1152559","618957","610646","890601","751024","793057","794069","795565","789081","792188","809058","827748"
"20212","11545640","독산4동","3779929","1831506","1948421","389918","531522","639641","584775","687394","946678","1118736","752704","381940","383155","600342","543052","534995","528075","533651","525866","528532","555751","573059"
"20212","11545670","시흥1동","5858617","2795656","3062961","726776","765673","893904","918229","1010405","1543629","1418205","1122421","702173","737870","1087737","790211","832850","829377","829585","827189","836611","859121","843883"
"20212","11545680","시흥2동","1775199","788083","987117","401308","157426","204245","288058","253022","471139","507075","358785","187012","190321","283717","248289","249796","249089","250587","247713","246962","259686","271366"
"20212","11545690","시흥3동","1233944","615681","618263","184838","136291","191594","193997","206228","320996","347944","273096","140535","134036","179417","158917","179994","180160","178079","179280","178295","168066","170071"
"20212","11545700","시흥4동","3052951","1397519","1655431","442288","369714","431287","443027","507330","859305","1021089","644919","289683","268206","407031","422024","428562","427482","427783","424846","424612","446108","473559"
"20212","11545710","시흥5동","3637277","1693417","1943860","558426","449167","491922","543594","582579","1011589","1070976","727849","376524","379181","577888","504858","511705","513453","516946","510283","511824","529933","543134"
"20212","11560515","영등포본동","7440630","3700294","3740334","972678","1054980","1269573","1113359","1218162","1811877","2021459","1528467","816134","820351","1238636","1015581","1047701","1047766","1046818","1043646","1044718","1090320","1119661"
"20212","11560535","영등포동","10414122","5297639","5116483","819965","2285170","2423090","1646445","1447715","1791735","2144844","2134271","1501627","1550555","1918422","1164402","1482173","1501332","1499446","1502557","1526058","1495916","1406640"
"20212","11560540","여의동","5742901","2937111","2805790","681624","836103","1289897","1184533","763895","986848","988733","1279798","974039","980520","990190","529621","899522","907779","873992","911274","890656","639717","619960"
"20212","11560550","당산1동","6152618","3005032","3147586","569353","1031989","1334795","1020529","951003","1244951","1422557","1293649","851708","834096","1037381","713229","903649","904923","889772","904171","903573","842916","803614"
"20212","11560560","당산2동","8436666","3986141","4450526","1179741","1569161","1836638","1347846","1056466","1446815","2130972","1814399","1014677","1002932","1404596","1069091","1231056","1236299","1217428","1234951","1230369","1150057","1136509"
"20212","11560585","도림동","5097877","2469242","2628635","665131","670995","891636","789228","847022","1233866","1509970","1026464","523788","525287","800430","711939","712907","706824","716374","707834","708889","755519","789531"
"20212","11560605","문래동","10240190","5094201","5145989","1370238","1314800","2060574","1968514","1502776","2023287","2025982","2160719","1500208","1521878","1879072","1152331","1504501","1516200","1492955","1515450","1519893","1376186","1315003"
"20212","11560610","양평1동","5344204","2625557","2718647","668294","836863","1244907","962777","713800","917562","1214491","1163410","770504","749889","847918","597992","811350","810010","788846","809358","804682","665068","654890"
"20212","11560620","양평2동","5040398","2562398","2478000","697082","810533","1157229","895594","694276","785686","1319932","1103346","629974","610166","751730","625249","747811","750121","741018","750574","744522","655619","650733"
"20212","11560630","신길1동","5680903","2742290","2938614","657038","920526","953920","866556","857779","1425085","1590638","1204931","633017","616333","886827","749159","812492","809416","807158","806962","806012","811252","827613"
"20212","11560650","신길3동","6458427","3085496","3372931","978245","788768","970430","976942","1131350","1612694","1791607","1278421","691822","711176","1080888","904512","911813","898735","912186","894871","902273","958960","979589"
"20212","11560660","신길4동","2778753","1331135","1447619","336981","344921","440324","457017","464253","735257","873518","580851","279823","267905","399281","377375","393073","392255","386927","386854","388421","407496","423729"
"20212","11560670","신길5동","2651344","1263347","1387998","355404","292705","438814","434423","446544","683456","739790","553520","295162","282819","424981","355073","374703","372792","373359","371343","373001","386621","399526"
"20212","11560680","신길6동","5673226","2614722","3058504","946144","766758","1002715","928758","854730","1174121","1621186","1159465","620536","616062","900894","755085","800422","802020","804075","799067","796492","829114","842037"
"20212","11560690","신길7동","3542945","1655094","1887851","685754","503530","565232","574994","505550","707885","970516","741146","391804","392270","580504","466705","503779","502523","503776","504148","500093","510142","518486"
"20212","11560700","대림1동","5576190","2607121","2969069","613094","646319","942826","891616","968353","1513982","1534981","1138498","622102","617987","916590","746035","784565","783521","788550","767420","783486","824405","844242"
"20212","11560710","대림2동","4839787","2402078","2437709","313093","629737","898188","857325","953970","1187472","1305437","969442","536525","545900","837166","645318","686207","679603","677155","677480","685116","699857","734368"
"20212","11560720","대림3동","7488136","3727346","3760790","792839","1011255","1293422","1230269","1366822","1793530","1793747","1540508","906255","918767","1350873","977983","1078957","1071351","1058865","1064332","1074415","1064686","1075531"
"20212","11590510","노량진1동","6630161","3490058","3140103","699990","1829495","1295860","848946","749409","1206460","1653716","1397805","809081","808047","1125036","836475","947213","951031","955987","951624","955141","941188","927977"
"20212","11590520","노량진2동","3666526","1845327","1821198","334646","773649","618226","476478","555114","908412","1037807","796564","417147","403714","556753","454539","522991","524932","524900","525823","523404","523757","520719"
"20212","11590530","상도1동","8505546","3955121","4550425","1320360","1929156","1226886","1156699","1037737","1834709","2359389","1745032","935831","948162","1394167","1122966","1193926","1194167","1197488","1195122","1192638","1255449","1276756"
"20212","11590540","상도2동","5114155","2363753","2750402","830510","779406","824823","800891","695710","1182815","1353616","1033020","572104","577874","864814","712725","731147","733279","732661","727773","726236","733217","729841"
"20212","11590550","상도3동","5446524","2479600","2966924","819612","843169","937918","833582","726963","1285279","1666939","1111524","547048","535849","822381","762783","765212","760272","770676","756203","754354","806792","833014"
"20212","11590560","상도4동","6974038","3158704","3815334","1233312","924622","1165389","1057057","932026","1661632","2190468","1458364","693441","663840","1002671","965253","978008","972047","979173","970912","969064","1027570","1077264"
"20212","11590605","흑석동","7252223","3350715","3901508","1054947","1476805","1029559","1023288","977544","1690080","1902750","1544236","872855","848960","1146218","937204","1050056","1047606","1042778","1051023","1044267","1011967","1004527"
"20212","11590620","사당1동","7138826","3297965","3840861","722434","1421334","1461193","1035916","950980","1546970","2094159","1448660","760394","751809","1138581","945224","1010979","1016881","1022552","1014351","1018182","1034363","1021517"
"20212","11590630","사당2동","7597682","3481681","4116001","1248768","943577","1179625","1155622","1119090","1951001","1827865","1519671","908760","943504","1385902","1011980","1076092","1074740","1078123","1072996","1085711","1107570","1102450"
"20212","11590640","사당3동","5125770","2298873","2826897","811061","634940","838794","783389","710283","1347302","1445862","1038452","545865","552214","835433","707943","720161","716585","726124","716689","715648","756953","773609"
"20212","11590650","사당4동","3853282","1787679","2065603","548596","613093","672649","608729","504187","906028","1157601","788784","390270","385019","595863","535745","536706","535144","541928","537361","535777","572732","593635"
"20212","11590651","사당5동","3242161","1497116","1745045","499116","471135","566809","524149","445064","735887","903192","675188","356790","348379","518781","439830","459097","459047","460197","456335","456420","471404","479660"
"20212","11590660","대방동","7647760","3673166","3974593","1291352","1309189","1256631","1259082","1049798","1481709","2063942","1613156","874476","853965","1225809","1016412","1096807","1089605","1087258","1096414","1093026","1090402","1094246"
"20212","11590670","신대방1동","3155209","1479326","1675882","474280","464724","492205","513618","503924","706457","908010","682038","344580","329380","472872","418327","450460","448304","447961","447089","446223","449687","465485"
"20212","11590680","신대방2동","5217866","2407416","2810450","779623","842489","912350","888390","689005","1106009","1355387","1103914","635674","618667","829447","674777","758767","758764","754110","755018","744313","718153","728739"
"20212","11620525","보라매동","4316703","2059968","2256734","486909","838935","816334","662207","551222","961096","1198855","894782","483970","475996","685124","577974","611005","609783","613968","603427","600924","629890","647704"
"20212","11620545","청림동","3001537","1386514","1615022","512994","341500","478441","509053","398355","761195","887248","614566","309706","312414","462295","415308","417558","420982","424832","416904","418820","443747","458693"
"20212","11620565","성현동","5496288","2527632","2968655","978349","701165","813954","912848","739547","1350424","1530483","1119396","592522","604431","901449","748006","769984","762918","768825","762080","763589","820648","848245"
"20212","11620575","행운동","7426539","3524486","3902052","886179","1792068","1546946","1003737","815606","1382004","2218951","1567019","794690","756972","1094141","994766","1049601","1048358","1055257","1048070","1048538","1084497","1092218"
"20212","11620585","낙성대동","6209812","3014880","3194931","691637","1902093","1251611","780574","641191","942706","1460022","1228270","740905","743075","1208165","829375","863024","870879","881058","874762","886879","912732","920478"
"20212","11620595","청룡동","10705570","5078923","5626647","1041260","3092785","2023452","1345026","1206318","1996730","3052476","2236852","1156876","1129590","1681303","1448473","1508072","1513692","1525575","1512309","1511203","1557042","1577677"
"20212","11620605","은천동","8099471","3836464","4263008","1068204","1398816","1427288","1274844","1070416","1859906","2131092","1643223","912087","927080","1400030","1085957","1136580","1127619","1139865","1127983","1130536","1208048","1228841"
"20212","11620615","중앙동","6407565","3014646","3392920","679501","1596237","1257635","836449","768694","1269051","1711235","1296942","704734","726025","1101112","867516","895853","895746","902935","894146","898796","959155","960936"
"20212","11620625","인헌동","5956559","2744758","3211801","738202","1260257","1227722","835522","722800","1172055","1703675","1250787","626799","611910","941057","822333","841713","836894","844047","833395","831526","873100","895885"
"20212","11620630","남현동","5018647","2355055","2663592","632930","925150","907334","688069","702602","1162561","1413782","1048074","536634","529071","808320","682766","702412","703477","709868","699759","702325","744254","756552"
"20212","11620645","서원동","6014184","2976150","3038032","546983","1591929","1218595","768781","710266","1177630","1686283","1238247","638318","631875","988385","831076","844157","844398","854503","840436","844661","887577","898452"
"20212","11620655","신원동","6042647","2892157","3150491","506673","1496947","1166625","840491","749321","1282591","1759017","1233652","628484","618573","951811","851111","840137","835673","852730","839813","840660","902333","931302"
"20212","11620665","서림동","5459418","2923982","2535435","486875","1411217","1109181","751195","647129","1053821","1696773","1136685","544284","528950","796677","756049","765815","764447","774245","760456","756909","808220","829325"
"20212","11620685","신사동","7854342","3801576","4052765","692987","1858838","1504569","1084355","1026878","1686713","2310370","1690522","799915","788084","1194626","1070826","1107639","1108498","1113940","1102033","1102175","1143897","1176161"
"20212","11620695","신림동","9551657","4943592","4608064","558710","3320611","2213891","1216402","926946","1315098","2460688","1911678","1059197","1095543","1715641","1308908","1325257","1332337","1354783","1335505","1344299","1435400","1424076"
"20212","11620715","난향동","1382429","628985","753444","266828","135560","166992","259105","213573","340373","340510","276481","163313","173118","247940","181067","194620","193724","194317","192315","190987","205831","210635"
"20212","11620725","조원동","7378217","3775383","3602834","585730","1579465","1519951","1178593","1066384","1448092","1830167","1547440","888951","893423","1286597","931638","1059428","1064969","1057091","1064654","1059684","1037367","1035024"
"20212","11620735","대학동","6599312","3946948","2652364","500773","2061692","1403410","962740","691068","979631","1711721","1352131","782927","773590","1105103","873840","937641","939736","947288","939372","934580","948185","952509"
"20212","11620745","삼성동","7729058","4008552","3720507","811858","1445550","1147718","1129765","1113420","2080746","2131556","1541978","849285","846524","1287637","1072076","1095626","1091189","1096552","1087649","1088226","1120590","1149228"
"20212","11620765","미성동","5988711","2804746","3183965","1016207","913617","885412","933132","858417","1381925","1766299","1256082","639621","617968","903431","805309","845038","844444","848731","836013","839346","875977","899162"
"20212","11620775","난곡동","6062085","2855705","3206379","984112","834371","829371","891094","939657","1583481","1741187","1241711","642825","631787","957830","846745","855798","849211","852167","853072","848328","885007","918500"
"20212","11650510","서초1동","7363041","3705533","3657507","1158255","1071903","1375195","1430419","1024973","1302294","1556560","1591858","1081940","1068617","1257060","807005","1118848","1128901","1088424","1125079","1115118","922901","863772"
"20212","11650520","서초2동","6519420","3293632","3225787","728576","1175789","1539382","1315180","861681","898813","1145519","1439432","1082572","1064291","1142370","645236","1033497","1044432","982594","1043729","1022804","733042","659320"
"20212","11650530","서초3동","12406320","6398996","6007325","1645162","1975129","2469401","2403833","1825660","2087134","2463312","2690749","1947580","1902324","2114551","1287805","1890914","1924285","1850060","1920864","1891088","1491617","1437492"
"20212","11650531","서초4동","6703376","3186753","3516623","1090522","1266969","1294961","1288097","810707","952121","1301201","1353657","1014332","1024624","1274373","735190","1012108","1026654","986684","1016333","1036856","869673","755069"
"20212","11650540","잠원동","6749048","3261349","3487698","1052974","951437","1255175","1410787","975320","1103354","1529794","1422973","939298","941881","1138531","776571","1002621","1010229","982606","1005640","1010060","903294","834597"
"20212","11650550","반포본동","812470","366475","445995","167177","87427","81257","156578","132803","187228","217904","189198","95149","90185","120601","99432","116543","116252","116421","116377","117318","114284","115274"
"20212","11650560","반포1동","6802209","3302212","3499997","945848","1190894","1474839","1352236","820277","1018117","1723431","1429787","860064","864135","1105979","818813","987917","990895","973970","987386","992990","955110","913941"
"20212","11650570","반포2동","1445764","666727","779037","372080","135506","180681","308169","197969","251359","331968","295862","189461","197435","249602","181435","205865","207444","205818","209461","210473","205400","201302"
"20212","11650580","반포3동","2632348","1193765","1438583","486729","326931","378136","511636","408396","520520","456609","512082","388745","427562","552360","294990","369324","373850","380103","372022","389547","391852","355650"
"20212","11650581","반포4동","5359812","2381329","2978482","1218588","540226","768536","1082499","725309","1024655","1135193","1088781","751854","789880","986511","607594","782738","788088","777040","787665","790820","743721","689742"
"20212","11650590","방배본동","5483696","2472024","3011672","1091158","592093","726663","1065176","817514","1191092","1384782","1135303","671213","670567","921786","700045","788224","787971","786991","790991","790693","775111","763717"
"20212","11650600","방배1동","5035385","2322115","2713270","817335","739463","898117","847900","670431","1062137","1226574","1044137","636385","634086","866684","627520","737171","738712","728255","740904","737782","685798","666762"
"20212","11650610","방배2동","5164695","2337598","2827098","798978","757411","862742","799191","729210","1217163","1258007","1064646","642598","641553","911460","646430","741484","742786","739253","742803","747832","730032","720506"
"20212","11650620","방배3동","3945126","1812722","2132403","694250","485612","586523","623769","624892","930078","1169398","882005","440619","409542","532537","511023","572982","576518","567261","573995","570272","539898","544201"
"20212","11650621","방배4동","6346933","2858529","3488404","1118721","819997","962780","1136005","952749","1356682","1619028","1300391","783692","781770","1062766","799287","922483","920907","915328","921717","923285","880558","862655"
"20212","11650651","양재1동","8077692","3975181","4102510","1258210","1038946","1580693","1573707","1076427","1549708","1746864","1747893","1169842","1148671","1361698","902724","1227827","1229275","1193743","1231598","1211488","1000900","982863"
"20212","11650652","양재2동","6021992","3079599","2942394","747933","848722","1390039","1169781","880499","985017","1398122","1306743","831977","818315","967052","699784","910121","911212","886192","906367","902122","764899","741080"
"20212","11650660","내곡동","2645336","1252931","1392405","612106","235211","387156","462288","347553","601022","794919","584270","289728","267625","365353","343442","378542","376813","379635","378351","378950","372629","380416"
"20212","11680510","신사동","7092920","3278184","3814734","772244","1490229","1635133","1326866","841144","1027305","1117841","1311660","1171856","1270394","1519287","701881","1039403","1074468","1041787","1073757","1095225","953737","814543"
"20212","11680521","논현1동","9918905","4806501","5112404","619268","2281462","2687992","1857852","1116732","1355598","2133500","2091118","1453293","1463251","1703387","1074355","1498498","1516799","1464537","1512983","1502369","1263259","1160461"
"20212","11680531","논현2동","11742700","5862986","5879713","1230957","2208275","2913565","2369151","1377045","1643709","2152931","2428838","1935148","1928524","2105181","1192079","1802821","1846348","1770410","1866137","1820074","1384883","1252028"
"20212","11680545","압구정동","7858005","3544127","4313878","1122740","1409403","1595542","1451263","970589","1308469","1238375","1485282","1327368","1396204","1627993","782783","1139108","1181029","1152453","1184748","1208152","1081696","910821"
"20212","11680565","청담동","10086676","4615490","5471187","1174797","1650413","2234960","1968344","1361347","1696816","1975235","2133735","1580294","1566838","1773037","1057537","1465918","1521496","1486185","1529987","1534003","1350622","1198465"
"20212","11680580","삼성1동","4800286","2413111","2387177","552832","764762","1121107","996169","641913","723502","784573","1054820","835695","823938","850632","450629","733780","744865","721765","751638","739678","575758","532803"
"20212","11680590","삼성2동","9328533","4585587","4742945","1388468","1398858","1956595","2046078","1197900","1340635","2182517","2031928","1315215","1296621","1460006","1042244","1421908","1430351","1383175","1431015","1405381","1147184","1109519"
"20212","11680600","대치1동","4789718","2284404","2505313","1794000","398116","377637","1010421","591214","618330","1120112","918569","584415","642661","920819","603144","680421","682937","672751","682279","686657","714199","670473"
"20212","11680610","대치2동","6090407","3228319","2862087","1515994","803434","1019098","1194906","780203","776774","983620","1254521","985330","1034620","1213275","619040","935494","937804","898917","940894","926096","757800","693402"
"20212","11680630","대치4동","9870649","4890283","4980365","2265216","1448152","1734967","1950578","1295035","1176701","2074845","1946307","1423596","1452787","1873782","1099333","1445094","1454378","1427269","1466778","1456715","1349227","1271184"
"20212","11680640","역삼1동","20565505","10669867","9895638","1299218","4988489","5763439","3889565","2311226","2313569","3452992","4242383","3539799","3562691","3832440","1935198","3234742","3277634","3110970","3276995","3221561","2363098","2080505"
"20212","11680650","역삼2동","11388689","5560945","5827743","2053020","1660026","2245362","2535021","1414104","1481157","2365547","2464260","1716850","1710350","1880044","1251638","1755058","1761900","1693456","1758273","1725692","1388049","1306261"
"20212","11680655","도곡1동","6645479","3101567","3543913","1274464","809713","1109392","1229139","947411","1275359","1643474","1450773","874518","845381","1046057","785276","972073","983483","976875","996712","987256","869634","859445"
"20212","11680656","도곡2동","4237962","1918046","2319916","908821","457744","593972","863775","625241","788409","975830","887502","581829","581395","713104","498301","624294","625651","613527","626146","623785","567950","556607"
"20212","11680660","개포1동","709044","342148","366896","133548","60136","98098","130866","109620","176777","192911","163168","82886","80001","100756","89322","102287","103001","101998","102925","101235","99716","97883"
"20212","11680670","개포2동","1654248","779194","875053","347698","162919","194462","290642","253007","405519","430921","359251","209280","206202","252671","195922","239130","238877","238977","240631","238866","231318","226447"
"20212","11680690","개포4동","3372363","1614525","1757838","558976","421418","579505","607175","546165","659123","942990","721369","411532","392400","496633","407436","495923","497177","487340","488829","490963","455771","456359"
"20212","11680700","세곡동","3551778","1646946","1904832","977302","336948","483209","582568","423522","748231","947678","745722","406130","397615","575940","478694","512267","509820","507811","502771","504184","502998","511927"
"20212","11680720","일원본동","3406255","1614044","1792211","904174","313463","392757","579766","478121","737971","1019712","777030","374458","338071","449812","447170","493347","492975","490156","492207","486162","464565","486840"
"20212","11680730","일원1동","3431184","1604091","1827093","489453","443466","522854","531271","546273","897865","1047900","726678","366559","346315","484362","459369","493859","496007","494479","496032","492296","479520","478992"
"20212","11680740","일원2동","953204","483918","469286","191576","97371","141491","169650","145272","207844","241686","209123","116410","113383","145608","126995","139781","139106","137366","139324","138820","128913","129896"
"20212","11680750","수서동","2416876","1222968","1193907","323400","250958","419449","409812","344406","668847","562503","534552","333758","318775","382140","285150","368751","365315","354839","363656","361990","304723","297600"
"20212","11710510","풍납1동","5210610","2333697","2876914","725554","617705","796741","829355","833677","1407575","1444360","1067156","571626","568044","853558","705867","730912","728295","735037","725709","728585","773680","788395"
"20212","11710520","풍납2동","6796923","3090782","3706139","1262153","782465","1082941","1147810","965844","1555708","1927256","1480894","777053","747008","989946","874765","986420","984953","980363","990010","982348","930781","942048"
"20212","11710531","거여1동","3354634","1606464","1748170","482362","428364","504382","519790","580230","839506","912115","692505","373618","374834","551799","449763","476906","475924","474222","478547","478011","485156","485869"
"20212","11710532","거여2동","3489775","1612518","1877257","588141","360805","532678","558074","564624","885453","1065139","735673","362941","343101","506456","476464","497649","497523","498079","496471","495748","499640","504664"
"20212","11710540","마천1동","4126995","1993853","2133144","649378","420647","533290","640590","711028","1172063","1332035","864486","406177","390067","572576","561655","579148","578248","587488","576304","576262","606656","622890"
"20212","11710550","마천2동","5710043","2705275","3004767","737770","661825","725059","866774","998032","1720584","1570041","1138059","632650","650452","950489","768352","803626","801189","806337","796646","801840","842183","858218"
"20212","11710561","방이1동","3375405","1619804","1755602","796324","410811","493181","533035","479531","662523","793251","641579","408740","435563","662063","434208","481876","484869","477154","482900","483745","487526","477335"
"20212","11710562","방이2동","6102145","2949417","3152729","701104","1165711","1360165","994071","792721","1088371","1551345","1230377","734171","731002","1081283","773967","866641","872328","877903","873342","881096","877974","852863"
"20212","11710566","오륜동","730796","353389","377407","160211","82460","84416","117686","112909","173113","176924","158918","89483","87645","123240","94586","104181","104355","104178","104426","104080","104475","105101"
"20212","11710570","오금동","9977304","4705767","5271536","1953640","1174657","1402069","1529591","1635061","2282285","2643466","2083051","1183830","1162208","1621166","1283582","1434102","1422385","1420463","1419432","1418010","1415899","1447011"
"20212","11710580","송파1동","6440483","2884725","3555758","973624","1154109","1308014","990480","832137","1182119","1659760","1293177","768013","776732","1118236","824566","903055","907735","920830","908677","918230","946981","934974"
"20212","11710590","송파2동","3637602","1607867","2029734","797262","452502","562684","552621","519475","753058","914328","781933","456475","442492","586287","456090","530303","528603","519491","529205","526641","503259","500100"
"20212","11710600","석촌동","8320775","3836336","4484439","1191319","1266758","1809532","1374253","1094732","1584181","2323167","1703955","932270","924065","1337373","1099948","1178236","1177729","1189793","1177835","1179746","1203314","1214123"
"20212","11710610","삼전동","6657231","3018754","3638476","1052887","996038","1388546","1126912","875810","1217040","1980871","1376486","699817","682331","1021331","896393","947417","938183","947166","938955","940474","968426","976609"
"20212","11710620","가락본동","8053693","3952627","4101066","1137425","1107422","1511727","1394420","1347747","1554953","2058079","1698183","1024896","1002143","1291683","978709","1179682","1185279","1172663","1194211","1186612","1083203","1052044"
"20212","11710631","가락1동","786283","380424","405859","115123","91708","148378","134901","128345","167827","191508","164533","98743","98585","134397","98519","113248","112767","112648","112898","112956","112957","108811"
"20212","11710632","가락2동","6281275","2873835","3407440","1220733","747567","961588","1020275","945396","1385717","1624625","1295127","735064","737296","1059702","829462","901322","897395","895834","897131","896933","894707","897955"
"20212","11710641","문정1동","4491660","2171398","2320261","647199","693088","899034","726830","664836","860672","1249515","939490","524180","508648","688688","581138","655628","653663","647540","652509","648065","615691","618566"
"20212","11710642","문정2동","2977546","1504952","1472594","249252","455555","662383","556901","467316","586141","723059","625816","397187","396828","479296","355361","451585","450651","442302","448733","445174","381083","358020"
"20212","11710646","장지동","8311226","3943798","4367429","1634199","1018575","1449998","1353011","1190555","1664887","2409090","1773991","880043","845767","1262322","1140012","1184547","1187459","1183719","1182542","1177268","1181318","1214374"
"20212","11710647","위례동","3231097","1479108","1751989","920690","289009","577807","607151","393193","443245","852524","654921","370609","378368","549208","425468","453004","453573","458256","452931","454860","477099","481375"
"20212","11710650","잠실본동","7735080","3678931","4056149","1204781","1252294","1514101","1325577","1008979","1429347","1970534","1536477","902134","932818","1385687","1007429","1096669","1101830","1108600","1101983","1113619","1121678","1090700"
"20212","11710670","잠실2동","2244663","1005260","1239403","619057","205264","276145","462389","284845","396964","679767","462252","226590","228317","335600","312136","317499","316276","319910","318577","317605","327779","327015"
"20212","11710680","잠실3동","2765058","1235649","1529409","599209","323913","435134","509920","359428","537453","595064","529583","367056","400037","532733","340583","384968","383385","392036","388369","391964","417889","406447"
"20212","11710690","잠실4동","2105520","987216","1118304","469230","244761","328136","382070","274341","406980","578623","460493","239916","240682","320337","265470","303174","302080","300580","303771","300912","297123","297878"
"20212","11710710","잠실6동","2483793","1177392","1306403","357064","350532","471637","455846","366053","482661","456408","531468","368332","382049","463203","282333","370507","372455","363423","370682","368640","327376","310709"
"20212","11710720","잠실7동","983318","449615","533703","185987","111957","141127","158010","139409","246828","287624","221767","111692","104701","135821","121712","142829","141280","139262","141346","138889","137008","142701"
"20212","11110515","청운효자동","3759011","1695356","2063656","682411","524261","568601","685088","543732","754921","967897","793499","485848","466291","590124","455354","540123","544273","546849","548185","544633","523034","511917"
"20212","11110530","사직동","3845446","1819598","2025849","349062","566398","786671","783366","602678","757273","593747","825132","673196","666317","731037","356018","586317","594035","578772","599900","590272","455908","440244"
"20212","11110540","삼청동","907225","440678","466547","102692","138844","173575","172252","139330","180532","170556","186888","158138","158163","151831","81649","128075","131881","135873","133901","132286","124445","120764"
"20212","11110550","부암동","1275477","578438","697039","220764","147424","156018","213361","199479","338430","371658","268388","142124","137653","187580","168074","180888","181240","183352","182786","181735","181612","183864"
"20212","11110560","평창동","1038128","458757","579370","186885","109417","115489","164600","174106","287630","260755","215141","124220","124627","176389","136996","147643","146990","148465","147517","145469","150658","151384"
"20212","11110570","무악동","1925029","877128","1047900","377800","236282","228984","289400","286832","505730","492271","406870","224616","230026","316286","254961","278236","276823","279366","279460","273250","268064","269830"
"20212","11110580","교남동","3093172","1429719","1663452","630609","364455","417950","549938","445644","684575","877635","668045","346504","331346","463519","406123","444439","451849","442538","442484","436432","430617","444814"
"20212","11110600","가회동","1272481","642054","630427","190104","171908","235247","257023","195319","222881","216361","284220","224101","223351","208937","115512","191690","197345","193436","197996","194783","153360","143872"
"20212","11110615","종로1?2?3?4가동","12905012","7310890","5594121","540974","2499842","2601611","2517696","2121280","2623609","1195826","2563093","2723179","2815537","2715371","892006","2044659","2088457","2017587","2108163","2077181","1446480","1122486"
"20212","11110630","종로5?6가동","6612006","3560692","3051313","454580","987427","1021577","1052781","1305823","1789816","1082489","1415855","1222653","1200655","1110794","579560","1015105","1035187","1009244","1036243","1032579","813660","669990"
"20212","11110640","이화동","3746653","1718825","2027828","381392","858285","693072","566592","528811","718502","803096","754932","539107","564018","680873","404628","539985","557554","557587","561956","552709","495794","481071"
"20212","11110650","혜화동","8170514","3758990","4411525","1388319","2481876","991418","1070026","927179","1311697","2005146","1647066","1033364","1037243","1437913","1009782","1158311","1177154","1181122","1178588","1165094","1156939","1153309"
