"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"마포구","교습소","3000012144","브람스음악교습소","서울특별시 마포구 월드컵로25길 26","마포영화블렌하임104동12-3호13-1호 (망원동)","예능(대)","예능(중)","고급피아노1","음악","20","5","고급피아노1:130000, 고급피아노2:150000, 고급피아노3:150000, 고급피아노4:160000, 고급피아노5:170000, 고급피아노6:180000","N","N","03964","개원","20110927","","99991231","20110927","20231018"
"마포구","학원","3000012200","라온스터디학원","서울특별시 마포구 토정로 192","3층일부 (구수동)","입시.검정 및 보습","보통교과","보습,","보습","157","70","","Y","N","121130","개원","20111006","","99991231","20111006","20231018"
"마포구","교습소","3000012253","그림아트스튜디오망원미술교습소","서울특별시 마포구 월드컵로25길 26(망원동)마포영화블렌하임 102동 1-043(2)호","(망원동, 마포영화블렌하임)","예능(대)","예능(중)","미술(주1회)","미술","16","9","미술(주1회):120000, 미술(주2회):220000","Y","N","03964","개원","20111014","","99991231","20111014","20231018"
"마포구","학원","3000012377","제이앤디실용음악학원","서울특별시 마포구 토정로 197","2층 (구수동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","5","40","","N","N","121130","개원","20111101","","99991231","20111101","20231018"
"마포구","학원","3000012561","리얼보이스아카데미학원","서울특별시 마포구 잔다리로7안길 4",", 2층 (서교동)","기예(대)","기예(중)","화술,","화술","12","30","","Y","N","121894","개원","20111124","","99991231","20111124","20231018"
"마포구","학원","3000012688","티에스엠하이츠수학학원","서울특별시 마포구 서강대길 3",", 7층 (신수동, 서강빌딩)","입시.검정 및 보습","보통교과","보습,","보습","245","100","","Y","N","121854","개원","20111207","","99991231","20111207","20231018"
"마포구","학원","3000012818","한국학원","서울특별시 마포구 효창원로 255-1",", 2,3층 (공덕동)","입시.검정 및 보습","보통교과","보습,","보습","60","50","","Y","N","04183","개원","20111219","","99991231","20111219","20231018"
"마포구","교습소","3000012938","삼성영어동교초영어교습소","서울특별시 마포구 월드컵로25길 98","(망원동,한서음악학원)","입시.검정 및 보습","보통교과","초등영어A","보습","28","7","","Y","N","03959","개원","20111229","","99991231","20111229","20231105"
"마포구","학원","3000013092","흑과백미술학원","서울특별시 마포구 와우산로 155",", 2,4층 (서교동)","예능(대)","예능(중)","미술,","미술","290","85","","Y","N","121836","개원","20120111","","99991231","20120111","20231018"
"마포구","학원","3000013093","페느아트학원","서울특별시 마포구 어울마당로 130",", 4층 (서교동)","직업기술","컴퓨터","게임,","게임","50","16","","Y","N","04053","개원","20120111","","99991231","20120111","20231018"
"마포구","교습소","3000013103","스케치팩토리미술교습소","서울특별시 마포구 와우산로27길 44",", 2층 (서교동)","예능(대)","예능(중)","미술고급(3회)","미술","21","9","","N","N","04053","개원","20120111","","99991231","20120111","20231018"
"마포구","교습소","3000013159","연세예쁜소리음악교습소","서울특별시 마포구 토정로32길 13",", 구매시설동 206호 (토정동,한강삼성아파트)","예능(대)","예능(중)","고급 피아노","음악","5","5","고급 피아노:150000","Y","N","04164","개원","20120118","","99991231","20120118","20231018"
"마포구","학원","3000013252","에스에프아카데미학원","서울특별시 마포구 대흥로6길 5-1",", 1층 일부 (용강동,일신빌딩)","기예(대)","기예(중)","화술,","화술","15","30","","Y","N","121876","개원","20120202","","99991231","20120202","20231018"
"마포구","학원","3000013331","마포피그마리온수학학원","서울특별시 마포구 월드컵북로 220",", 2층일부우측 (성산동,월드컵빌리지)","입시.검정 및 보습","보통교과","보습,","보습","18","6","","Y","N","121845","개원","20120213","","99991231","20120213","20231018"
"마포구","학원","3000013378","러닝마포어학학원","서울특별시 마포구 만리재로 14",", 2층 (공덕동, 한국사회복지회관 르네상스타워)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","27","144","","Y","N","04195","개원","20120220","","99991231","20120220","20231018"
"마포구","교습소","3000013426","상상꿈틀미술교습소","서울특별시 마포구 숭문길 98",", 마포자이3차상가 203호 (염리동, 마포자이3차)","예능(대)","","고급미술초등1","","27","9","고급미술초등1:50000, 고급미술초등2:100000, 고급미술초등3:80000, 고급미술초등4:160000","N","N","04127","개원","20120227","","99991231","20120227","20231018"
"마포구","학원","3000013453","창조음악전문학원","서울특별시 마포구 상암산로1길 73",", 5층 (상암동, 월드프라자)","예능(대)","예능(중)","음악,","음악","120","20","","Y","N","121832","개원","20120229","","99991231","20120229","20231018"
"마포구","학원","3000013471","디자인고흐미술학원","서울특별시 마포구 와우산로 138",", 3층 (창전동)","예능(대)","예능(중)","미술","미술","1260","90","","Y","N","04059","개원","20120228","","99991231","20120228","20231113"
"마포구","학원","3000013487","우리들수채화미술학원","서울특별시 마포구 와우산로 151","(서교동)","예능(대)","예능(중)","미술,","미술","100","40","","N","N","121836","개원","20120302","","99991231","20120302","20231018"
"마포구","교습소","3000013646","새롬영어교습소","서울특별시 마포구 월드컵로42길 40",", 3층 325호 (상암동,상암근린상가)","입시.검정 및 보습","보통교과","초등영어","보습","9","3","초등영어:260000, 중등영어:300000, 고등영어:480000","Y","N","121904","개원","20120319","","99991231","20120319","20231018"
"마포구","학원","3000013792","21세기사고력학원","서울특별시 마포구 희우정로 45","(합정동)2,3층","입시.검정 및 보습","보통교과","보습,","보습","72","70","","Y","N","121888","개원","20120403","","99991231","20120403","20231018"
"마포구","학원","3000013875","이몬드어학원","서울특별시 마포구 월드컵로36길 50",", 3층 일부(우측전체, 좌측일부) (성산동)","국제화","외국어","","실용외국어(유아/초?중?고)","81","70","","Y","N","03940","개원","20120413","","99991231","20120413","20231018"
"마포구","교습소","3000013900","잉글리시클리닉영어교습소","서울특별시 마포구 월드컵북로 233",", 제1상가동 2층 219호 (성산동, 성산시영아파트)","입시.검정 및 보습","보통교과","초등4~5영어","보습","18","5","초등4~5영어:180000, 초등6영어:200000, 중등1영어:230000, 중등2~3영어:250000, 예비고1~2영어:270000, 중등신규문법특강:60000","Y","N","03936","개원","20120416","","99991231","20120416","20231018"
"마포구","학원","3000013902","플랜A학원","서울특별시 마포구 성미산로 43",", 1층 201호,3층 402호 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","66","141","","Y","N","03968","개원","20120417","","99991231","20120417","20231018"
"마포구","학원","3000013945","비트메이커실용음악학원","서울특별시 마포구 동교로 188-1",", 5층 (동교동,삼양빌딩)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","14","40","","Y","N","121898","개원","20120423","","99991231","20120423","20231018"
"마포구","교습소","3000014015","정수학교습소","서울특별시 마포구 도화4길 73",", 상가동 2층 212호 (도화동, 현대홈타운)","입시.검정 및 보습","보통교과","초등수학","보습","20","5","초등수학:171000, 중등수학1:288000, 중등수학2:192000, 고등수학:310000","Y","N","04180","개원","20120430","","99991231","20120430","20231018"
"마포구","학원","3000014016","다다디자인랩학원","서울특별시 마포구 양화로8길 14",", 2,3층 (서교동)","기예(대)","기예(중)","무용(전통무용,현대무용),","무용(전통무용,현대무용)","140","109","","Y","N","04044","개원","20120501","","99991231","20120501","20231018"
"마포구","학원","3000014017","좋은자리취미미술학원","서울특별시 마포구 와우산로18길 16",", 3층 (서교동)","기예(대)","기예(중)","무용(전통무용,현대무용),","무용(전통무용,현대무용)","28","25","","Y","N","04067","개원","20120501","","99991231","20120501","20231018"
"마포구","학원","3000014085","이화음악학원","서울특별시 마포구 월드컵북로 502",", 월드컵파크프라자 4층 405호 (상암동)","예능(대)","예능(중)","음악,","음악","60","50","","Y","N","03918","개원","20120509","","99991231","20120509","20231018"
"마포구","학원","3000014138","씨엠에스학원","서울특별시 마포구 독막로 262",", 신영빌딩 2층, 3층, 4층 (대흥동)","입시.검정 및 보습","보통교과","보습,","보습","96","150","","Y","N","04150","개원","20120515","","99991231","20120515","20231018"
"마포구","학원","3000014197","파슨스어학원","서울특별시 마포구 월드컵북로 502",", 월드컵파크 프라자 4층 410호-414호 (상암동,상암월드컵파크10단지)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","48","100","","Y","N","121786","개원","20120523","","99991231","20120523","20231018"
"마포구","학원","3000014551","스팟칼라미술학원","서울특별시 마포구 와우산로25길 7",", 4층일부(좌측) (서교동, 서문빌딩)","예능(대)","예능(중)","미술,","미술","105","41","","Y","N","04054","개원","20120618","20131128","20140501","20120618","20231018"
"마포구","교습소","3000014556","뮤엠영어마포영어교습소","서울특별시 마포구 도화2길 55",", 3층 (도화동)","입시.검정 및 보습","보통교과","초등영어1","보습","48","8","초등영어1:230000, 초등영어2:250000, 초등영어3:250000, 초등영어4:270000, 중등영어1:270000, 중등영어2:270000","Y","N","04171","개원","20120618","","99991231","20120618","20231018"
"마포구","학원","3000014597","엠스팟학원","서울특별시 마포구 와우산로 91",", 5층 (서교동)","입시.검정 및 보습","보통교과","보습,","보습","100","50","","Y","N","121838","개원","20120625","","99991231","20120625","20231018"
"마포구","학원","3000014630","퍼플미디어아카데미학원","서울특별시 마포구 동교로12안길 41",", 1,2층 (서교동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","130","115","","Y","N","04029","개원","20120628","","99991231","20120628","20231018"
"마포구","교습소","3000014633","지우논술교습소","서울특별시 마포구 백범로 109-1",", 2층 (대흥동)","입시.검정 및 보습","보통교과","중등논술","보습?논술","10","5","중등논술:150000, 고등논술:230000","Y","N","04136","개원","20120628","","99991231","20120628","20231206"
"마포구","학원","3000014782","에녹실용음악학원","서울특별시 마포구 월드컵북로 323",", 제일라아트홀 3층","기예(대)","기예(중)","","실용음악(성악)","100","50","","Y","N","121830","개원","20120716","","99991231","20120716","20231018"
"마포구","학원","3000014783","마포상암유투엠학원","서울특별시 마포구 월드컵로 125",", 2층 (망원동)","종합(대)","","보습,진학상담지도,","","684","76","","Y","N","03963","개원","20120716","","99991231","20120716","20231018"
"마포구","학원","3000014931","상암해법영수학원","서울특별시 마포구 월드컵북로 497",", 대원빌딩 3층 304호 (상암동)","입시.검정 및 보습","보통교과","보습,","보습","240","40","","Y","N","121844","개원","20120801","","99991231","20120801","20231018"
"마포구","학원","3000014985","매쓰몽마포학원","서울특별시 마포구 백범로 21",", 3층, 4층 (노고산동)","기타(대)","기타(중)","기타(소),","기타(소)","39","40","","Y","N","04108","개원","20120807","","99991231","20120807","20231018"
"마포구","학원","3000015006","힐링음악학원","서울특별시 마포구 창전로 30",", 2층 (구수동)","예능(대)","예능(중)","음악,","음악","45","20","","Y","N","121130","개원","20120807","","99991231","20120807","20231018"
"마포구","교습소","3000015050","리틀윙기타음악교습소","서울특별시 마포구 성지길 24",", 2동 2층 (합정동)","예능(대)","예능(중)","","음악","8","8","","Y","N","04071","개원","20120816","","99991231","20120816","20231018"
"마포구","교습소","3000015164","이루리수학교습소","서울특별시 마포구 월드컵북로 230",", 현대상가 4층 2호 전체 (중동)","입시.검정 및 보습","보통교과","초등수학1","보습","30","3","초등수학1:180000, 초등수학2:200000, 초등수학3:220000, 중등수학1:250000, 중등수학2:270000, 고등수학1:320000, 고등수학2:350000, 초등수학 엘리트1회:10000, 중등수학 엘리트1회:10000, 고등수학 엘리트1회:10000","Y","N","03941","개원","20120904","","99991231","20120904","20231018"
"마포구","교습소","3000015187","이종호영어포럼영어교습소","서울특별시 마포구 월드컵북로 501",", 9단지 상가동 2층 201호 (상암동,상암월드컵파크9단지)","입시.검정 및 보습","보통교과","초등영어","보습","10","5","","Y","N","03902","개원","20120904","","99991231","20120904","20231018"
"마포구","학원","3000015247","아르테미스학원","서울특별시 마포구 와우산로 116-1",", 1층(도로면2층) (창전동)","예능(대)","예능(중)","미술,","미술","80","67","","Y","N","04059","개원","20120911","","99991231","20120911","20231018"
"마포구","교습소","3000015491","에드나인음악교습소","서울특별시 마포구 월드컵로 104",", 3층 (성산동)","예능(대)","예능(중)","","음악","21","7","","Y","N","03996","개원","20121024","","99991231","20121024","20231018"
"마포구","학원","3000015608","에스오에스학원","서울특별시 마포구 삼개로 28","(도화동)","입시.검정 및 보습","보통교과","보습,","보습","47","20","","Y","N","121812","개원","20121107","","99991231","20121107","20231018"
"마포구","학원","3000015758","톰슨에듀학원","서울특별시 마포구 고산길 12",", 3층 (노고산동)","인문사회(대)","인문사회(중)","경영,","경영","825","85","","Y","N","04108","개원","20121126","","99991231","20121126","20231018"
"마포구","학원","3000015889","에센티아영어학원","서울특별시 마포구 월드컵로 125",", 3층 (망원동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","86","120","","Y","N","03963","개원","20120816","","99991231","20120816","20231018"
"마포구","학원","3000015972","김찬희영어학원","서울특별시 마포구 동교로9길 70",", 3층 (망원동)","입시.검정 및 보습","보통교과","보습,","보습","60","50","","Y","N","04012","개원","20121220","","99991231","20121220","20231018"
"마포구","교습소","3000016071","뮤엠염리영어교습소","서울특별시 마포구 숭문길 58",", 삼성래미안상가 3층 301호 일부(좌측) (염리동)","입시.검정 및 보습","보통교과","초등 white","보습","72","7","초등 white:180000, 초등 pink,yellow:190000, 초등 green:200000, 초등 blue:210000, 중등 red,black:230000, 중등 3일반:260000, 중등 4일반:260000, 고등 3일반:320000","Y","N","04139","개원","20121231","","99991231","20121231","20231018"
"마포구","학원","3000016143","원앤온리구조분석영어학원","서울특별시 마포구 새터산16길 15",", 2층 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","168","70","","Y","N","121845","개원","20130104","","99991231","20130104","20231018"
"마포구","교습소","3000016402","서교해법수학교습소","서울특별시 마포구 성미산로2길 40",", 1층 일부 (성산동)","입시.검정 및 보습","보통교과","초등수학","보습","12","6","","Y","N","03996","개원","20130215","","99991231","20130215","20231018"
"마포구","학원","3000016681","디자인그린섬학원","서울특별시 마포구 와우산로 140",", 7층 (창전동)","예능(대)","예능(중)","미술,","미술","240","82","","Y","N","04059","개원","20130313","","99991231","20130313","20231018"
"마포구","학원","3000016684","가온길학원","서울특별시 마포구 굴레방로9길 2",", 5층, 6층 (아현동)","입시.검정 및 보습","보통교과","보습,","보습","120","60","","Y","N","04116","개원","20130313","","99991231","20130313","20231018"
"마포구","학원","3000016725","그린섬미술학원","서울특별시 마포구 와우산로 129",", (서교동338-59) 2층,3층,4층,5층 (서교동)","예능(대)","예능(중)","미술,","미술","240","50","","Y","N","121837","개원","20130319","","99991231","20130319","20231018"
"마포구","학원","3000016753","보이스튜닝실용음악학원","서울특별시 마포구 와우산로27길 39",", (서교동 340-4) 2층 (서교동)","기예(대)","기예(중)","","실용음악(성악)","200","40","","Y","N","121837","개원","20130320","","99991231","20130320","20231018"
"마포구","학원","3000016807","세계최강중국어통역학원","서울특별시 마포구 신촌로 128",", 6층 일부(노고산동)","국제화","국제","통역(성인),","통역(성인)","300","50","","Y","N","121806","개원","20130327","","99991231","20130327","20231119"
"마포구","학원","3000016813","위드피아노학원","서울특별시 마포구 동교로 156-12",", (서교동 352-3)1층 (서교동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","55","30","","N","N","121838","개원","20130326","","99991231","20130326","20231018"
"마포구","학원","3000016901","영풀클래스원격학원","서울특별시 마포구 마포대로 173-14",", 2층 203호 일부 (아현동)","입시.검정 및 보습","보통교과","보습,","보습","9990","999","","Y","N","04130","개원","20130404","","99991231","20130404","20231018"
"마포구","교습소","3000017060","아트피쉬창의미술교습소","서울특별시 마포구 월드컵로25길 98",", 428-32 1층 (망원동)","예능(대)","예능(중)","고급미술1","미술","28","7","","Y","N","03959","개원","20130418","","99991231","20130418","20231018"
"마포구","학원","3000017075","지성영어전문학원","서울특별시 마포구 큰우물로 49",", 3층 301,302호 (염리동,엘지상가)","입시.검정 및 보습","보통교과","보습,","보습","23","45","","Y","N","121874","개원","20130419","","99991231","20130419","20231018"
"마포구","교습소","3000017080","루미창의미술교습소","서울특별시 마포구 만리재옛길 101-1",", 삼성래미안공덕2차아파트 상가2동 105호(아현동 402) (아현동,삼성래미안공덕2차)","예능(대)","예능(중)","초등미술","미술","63","9","초등미술:10000, 초등미술:15000, 초등미술:60000, 초등미술:90000, 초등미술:120000, 초등미술:150000, 고급미술:80000","Y","N","04202","개원","20130422","","99991231","20130422","20231018"
"마포구","교습소","3000017085","윤선생우리집앞영어교실마포1호신수영어교습소","서울특별시 마포구 토정로 235",", 3층 일부(좌측) (신수동, 토형빌딩)","입시.검정 및 보습","보통교과","초등영어","보습","21","9","초등영어:190000, 중등영어:240000, 고등영어:280000","Y","N","04090","개원","20130419","","99991231","20130419","20231018"
"마포구","학원","3000017128","롤링어학원","서울특별시 마포구 월드컵북로 19",", 3층 (서교동, 대상빌딩)","국제화","국제","어학(성인),","어학(성인)","165","60","","Y","N","04001","개원","20130426","","99991231","20130426","20231018"
"마포구","학원","3000017153","빈코에듀화상교육원격학원","서울특별시 마포구 신촌로16길 30",", 3층 (노고산동)","입시.검정 및 보습","보통교과","보습,","보습","3996","999","","Y","N","121807","개원","20130501","","99991231","20130501","20231018"
"마포구","학원","3000017339","수경화실취미미술학원","서울특별시 마포구 신촌로 196-1",", 3층 (염리동,이화빌딩)","기예(대)","","미술,","","545","40","","Y","N","121870","개원","20130528","","99991231","20130528","20231018"
"마포구","교습소","3000017644","쎈수학러닝센터성산수학교습소","서울특별시 마포구 월드컵북로 224",", 3층 304호 (성산동)","입시.검정 및 보습","보통교과","초등수학","보습","12","7","","Y","N","03941","개원","20130708","","99991231","20130708","20231018"
"마포구","학원","3000017667","김영편입신촌단과캠퍼스학원","서울특별시 마포구 백범로 28",", 2층 (신수동, 제2서강빌딩)","인문사회(대)","인문사회(중)","대학편입","대학편입","3600","356","","Y","N","04109","개원","20130710","","99991231","20130710","20231018"
"마포구","교습소","3000017675","성희미술교습소","서울특별시 마포구 성미산로 94",", 101호 (성산동,호수빌딩)","예능(대)","예능(중)","초급미술","미술","27","9","초급미술:80000, 중급미술:100000, 고급미술:120000","Y","N","03986","개원","20130711","","99991231","20130711","20231018"
"마포구","학원","3000017702","씨엔학원","서울특별시 마포구 성미산로 52",", 3층 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","50","60","","Y","N","03998","개원","20130716","","99991231","20130716","20231018"
"마포구","학원","3000017854","국어의힘학원","서울특별시 마포구 월드컵북로 205",", 2층","입시.검정 및 보습","보통교과","보습,","보습","20","80","","Y","N","121270","개원","20130801","","99991231","20130801","20231018"
"마포구","학원","3000017861","벼랑영어학원","서울특별시 마포구 월드컵북로2길 11",", 2층 (동교동)","국제화","국제","통역(성인),","통역(성인)","70","70","","Y","N","121898","개원","20130802","","99991231","20130802","20231018"
"마포구","교습소","3000018129","하이퍼에듀영어교습소","서울특별시 마포구 동교로 81",", 2층 (망원동)","입시.검정 및 보습","보통교과","","보습","45","9","","Y","N","04018","개원","20130905","","99991231","20130905","20231018"
"마포구","학원","3000018166","엔이능률엔이클래스원격학원","서울특별시 마포구 월드컵북로 396",", 10층 (상암동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","109890","999","","Y","N","03925","개원","20130320","","99991231","20130320","20231018"
"마포구","학원","3000018294","하얀돌미술학원","서울특별시 마포구 홍익로 6",", 4,5층 (서교동)","예능(대)","예능(중)","미술","미술","350","185","","Y","N","04055","개원","20131007","","99991231","20131007","20231206"
"마포구","학원","3000018386","톡톡학원","서울특별시 마포구 양화로12길 6",", 3층 (서교동)","국제화","국제","통역(성인)","통역(성인)","84","15","","Y","N","121840","개원","20131022","","99991231","20131022","20231105"
"마포구","학원","3000018397","와이즈만영재교육학원","서울특별시 마포구 마포대로 73",", 2층 일부 (도화동, SK허브그린)","입시.검정 및 보습","보통교과","보습","보습","268","80","","Y","N","04157","개원","20131025","","99991231","20131025","20231206"
"마포구","학원","3000018507","영어전문학원","서울특별시 마포구 백범로 138-1",", 2,3층 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","48","50","","Y","N","121873","개원","20131107","","99991231","20131107","20231018"
"마포구","교습소","3000018579","올인수학교습소","서울특별시 마포구 월드컵북로36길 21",", 1층 일부 (중동)","입시.검정 및 보습","보통교과","초등수학","보습","15","3","","Y","N","03941","개원","20131118","","99991231","20131118","20231018"
"마포구","학원","3000018634","유니센스일대일영어학원","서울특별시 마포구 동교로 188-1",", 삼진빌딩 2층 (동교동)","국제화","국제","통역(성인)","통역(성인)","11","30","","Y","N","121898","개원","20131122","","99991231","20131122","20231018"
"마포구","학원","3000018702","아이두영수전문학원","서울특별시 마포구 월드컵북로 336",", 2층 (상암동)","입시.검정 및 보습","보통교과","보습,","보습","102","50","","Y","N","121830","개원","20131129","","99991231","20131129","20231018"
"마포구","학원","3000018705","애니톡만화애니전문학원","서울특별시 마포구 양화로 127",", 첨단빌딩 6층 일부 (서교동)","예능(대)","","미술,","","300","60","","Y","N","04032","개원","20131202","","99991231","20131202","20231018"
"마포구","학원","3000018969","메가로이어스이대학습관학원","서울특별시 마포구 신촌로 170",", 이대역푸르지오시티 상가 1층 일부(206~208호, 210~212호) (대흥동)","인문사회(대)","인문사회(중)","성인고시","성인고시","227","227","","Y","N","04104","개원","20131226","","99991231","20131226","20231029"
"마포구","교습소","3000019038","아람뮤직피아노교습소","서울특별시 마포구 마포대로 115-12",", 3층 302호, 303호 (공덕동,공덕삼성아파트)","예능(대)","예능(중)","초급(바이엘)","음악","20","5","초급(바이엘):160000, 중급1(체르니100):170000, 중급2(체르니30):180000, 고급(체르니40):190000","Y","N","04145","개원","20140108","","99991231","20140108","20231018"
"마포구","학원","3000019283","영어숲상암학원","서울특별시 마포구 방울내로7길 6",", 2층 (망원동)","입시.검정 및 보습","보통교과","보습,","보습","56","80","","Y","N","121825","개원","20140212","","99991231","20140212","20231018"
"마포구","학원","3000019336","오면꽃예술학원","서울특별시 마포구 백범로1길 14",", 1층,2층,3층 (노고산동)","기예(대)","기예(중)","공예(종이접기,꽃꽂이,꽃기예)","공예(종이접기,꽃꽂이,꽃기예)","193","60","","Y","N","121806","개원","20140219","","99991231","20140219","20231018"
"마포구","교습소","3000019391","지선수학교습소","서울특별시 마포구 월드컵로25길 43",", 2층전부 (망원동)","입시.검정 및 보습","보통교과","수학초등A","보습","54","9","수학초등A:180000, 수학중등:250000, 수학고등:300000, 수학초등:190000, 수학중등:280000, 수학고등:320000","N","N","03964","개원","20140227","","99991231","20140227","20231018"
"마포구","학원","3000019392","라온제나스피치신촌점학원","서울특별시 마포구 백범로 21",", 6층 (노고산동,에버빌딩)","기예(대)","기예(중)","화술,","화술","67","60","","N","N","121806","개원","20140226","","99991231","20140226","20231018"
"마포구","교습소","3000019400","랄라음악교습소","서울특별시 마포구 와우산로23길 20-30",", 3층일부우측 (서교동)","예능(대)","예능(중)","","음악","20","9","","N","N","04054","개원","20140227","","99991231","20140227","20231018"
"마포구","학원","3000019497","일공일미술학원","서울특별시 마포구 와우산로 148",", 4층전부 (창전동,창무예술원)","예능(대)","예능(중)","미술,","미술","140","50","","Y","N","121880","개원","20140307","","99991231","20180322","20231018"
"마포구","교습소","3000019560","상상팩토리미술교습소","서울특별시 마포구 방울내로5길 27",", 1층일부우측 (망원동)","예능(대)","예능(중)","","미술","32","8","","N","N","03955","개원","20140314","","99991231","20140314","20231018"
"마포구","학원","3000019698","이화아트스테이션발레학원","서울특별시 마포구 굴레방로 27",", 보성상가 5층 일부(우측) (아현동)","예능(대)","예능(중)","","무용","80","55","","Y","N","04116","개원","20140331","","99991231","20140331","20231018"
"마포구","교습소","3000019755","조쌤늘영어교습소","서울특별시 마포구 삼개로 35",", 우성A상가 1층 13호 (도화동,도화3지구우성아파트)","입시.검정 및 보습","보통교과","중등영어","보습","14","5","","Y","N","04179","개원","20140407","","99991231","20140407","20231018"
"마포구","교습소","3000019964","더베스트아현영어교습소","서울특별시 마포구 굴레방로7길 28",", 1층 전부 (아현동)","입시.검정 및 보습","보통교과","영어초등A01","보습","56","7","영어초등A01:200000, 영어초등B01:220000, 영어초등C01:300000, 영어초등C02:260000, 영어초등C03:200000, 영어중등D01:240000, 영어중등D02:250000, 영어고등E01:270000","Y","N","04115","개원","20140429","","99991231","20140429","20231018"
"마포구","교습소","3000020088","디토바이올린음악교습소","서울특별시 마포구 백범로 205",", 펜트라우스101동 105호 (신공덕동)","예능(대)","예능(중)","","음악","15","5","","Y","N","04194","개원","20140515","","99991231","20140515","20231018"
"마포구","교습소","3000020089","우성이엠해법수학교습소","서울특별시 마포구 삼개로 38",", 우성A상가 310호 좌측 (도화동,도화3지구우성아파트)","입시.검정 및 보습","보통교과","초등수학1","보습","40","5","초등수학1:155000, 초등수학2:165000, 중등수학1:220000, 중등수학2:280000, 고등수학:350000, 초등수학3:180000, 초등수학4:195000, 중등수학3:250000","Y","N","04179","개원","20140515","","99991231","20140515","20231018"
"마포구","교습소","3000020090","윤선생우리집앞영어교실마포우성영어교습소","서울특별시 마포구 삼개로 35",", 도화3지구우성아파트 18동 상가동 3층 8호 (도화동)","입시.검정 및 보습","보통교과","영어초등1","보습","36","8","영어초등1:170000, 영어초등2:190000, 영어초등3:210000, 영어중등1:250000, 영어중등2:300000, 영어고등:325000","Y","N","04179","개원","20140515","","99991231","20140515","20231018"
"마포구","학원","3000020136","디엠학원","서울특별시 마포구 새터산16길 8",", 2층 (성산동, 한영빌딩)","입시.검정 및 보습","보통교과","보습,","보습","130","70","","Y","N","03947","개원","20140519","","99991231","20140519","20231018"
"마포구","학원","3000020139","한일영어훈련소학원","서울특별시 마포구 백범로 157",", 701호 (공덕동)","입시.검정 및 보습","보통교과","","보습","30","70","","N","N","121805","개원","20140519","","99991231","20140519","20231018"
"마포구","학원","3000020192","씨네학당영화영상학원","서울특별시 마포구 와우산로 107-1",", 3층 (서교동)","기타(대)","기타(중)","","영화","46","60","","N","N","121837","개원","20140527","","99991231","20140527","20231018"
"마포구","학원","3000020318","써니미술학원","서울특별시 마포구 월드컵북로2길 82",", 3층 (동교동)","예능(대)","예능(중)","미술,","미술","390","49","","Y","N","03994","개원","20140611","","99991231","20140611","20231018"
"마포구","학원","3000020517","듀크보습학원","서울특별시 마포구 월드컵로 65",", 2층일부좌측 (망원동)","입시.검정 및 보습","보통교과","보습,","보습","30","70","","Y","N","121821","개원","20140703","","99991231","20140703","20231018"
"마포구","학원","3000020525","삼성영어셀레나성산초학원","서울특별시 마포구 동교로 75",", 2층일부좌측 (망원동)","입시.검정 및 보습","보통교과","보습,","보습","130","40","","Y","N","121821","개원","20140704","","99991231","20140704","20231018"
"마포구","교습소","3000020530","그리다가미술교습소","서울특별시 마포구 월드컵북로38가길 22",", 계룡상가 1층 103호 (중동, 중동계룡아파트101동)","예능(대)","예능(중)","중급미술1반","미술","9","8","","Y","N","03941","개원","20140704","","99991231","20140704","20231018"
"마포구","학원","3000020585","제이발레학원","서울특별시 마포구 독막로5길 17",", 2층일부좌측 201호 (서교동)","기예(대)","기예(중)","무용(전통무용,현대무용),","무용(전통무용,현대무용)","120","40","","Y","N","121840","개원","20140711","","99991231","20140711","20231018"
"마포구","학원","3000020605","팩토엠수학영어학원","서울특별시 마포구 토정로31길 55-10",", 5층일부좌측 (대흥동,예원빌딩)","입시.검정 및 보습","보통교과","보습,","보습","64","40","","Y","N","121811","개원","20140715","","99991231","20140715","20231018"
"마포구","학원","3000020899","링크탑영어학원","서울특별시 마포구 도화4길 82",", 2층전부 (도화동)","입시.검정 및 보습","보통교과","보습,","보습","100","30","","N","N","121813","개원","20140819","","99991231","20140819","20231018"
"마포구","학원","3000021080","미래탐구2관학원","서울특별시 마포구 백범로 123",", 1층 105호, 2층 전체 (염리동, 신양빌딩)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","897","295","","Y","N","04137","개원","20140918","","99991231","20140918","20231018"
